LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
WHL,247477/beck-malenstyn,F,2018,20.613889,42,17,15,32,0.761905,5,4,238,0,1,DY+2,L,Yes,0.0,0,0
WHL,247479/zack-andrusiak,F,2019,21.180556,63,38,26,64,1.015873,3,3,195,0,1,DY+3,L,No,0.0,0,0
WHL,247480/luke-gingras,F,2017,19.430556,15,2,1,3,0.2,3,0,109,0,0,DY+1,L,No,0.0,0,0
WHL,247491/cody-paivarinta,D,2017,19.255556,57,2,5,7,0.12,2,2,81,0,0,DY+1,L,No,0.0,0,0
WHL,247496/owen-seidel,F,2016,18.4,25,1,2,3,0.12,1,1,25,1,0,DY,R,No,0.0,0,0
WHL,247770/dylan-chapman,D,2008,21.044444,59,2,4,6,0.1,4,4,224,0,1,DY+3,L,No,0.0,0,0
WHL,247865/tanner-irwin,F,2005,18.369444,36,2,2,4,0.11,1,1,36,1,0,DY,L,No,0.0,0,0
WHL,247867/tyrell-moulton,D,2005,20.713889,61,1,10,11,0.180328,4,4,239,0,1,DY+2,L,No,0.0,0,0
WHL,247868/nathan-grochmal,F,2005,19.538889,69,10,11,21,0.304348,2,2,132,0,0,DY+1,R,No,0.0,0,0
WHL,247874/blaine-depper,D,2001,20.569444,55,2,0,2,0.04,2,2,109,0,0,DY+2,L,No,0.0,0,0
WHL,247876/paul-hurd,F,2001,20.675,69,9,14,23,0.333333,3,3,171,0,1,DY+2,L,No,0.0,0,0
WHL,247880/kaden-elder,F,2019,21.497222,69,27,33,60,0.8695649999999999,5,5,314,0,1,DY+3,R,No,0.0,0,0
WHL,247895/cal-foote,D,2018,19.755556,60,19,51,70,1.166667,4,3,204,0,1,DY+1,R,Yes,0.0,0,0
WHL,247898/gage-ramsay,F,2018,19.916667,63,6,14,20,0.31745999999999996,3,3,166,0,1,DY+1,L,No,0.0,0,0
WHL,247901/dylan-coghlan,D,2018,20.572222,69,17,46,63,0.913043,4,4,265,0,1,DY+2,R,No,0.0,0,0
WHL,247907/brady-pouteau,D,2019,21.683332999999998,51,5,11,16,0.313725,4,4,201,0,1,DY+3,L,No,0.0,0,0
WHL,247912/morgan-geekie,F,2018,20.152778,68,30,54,84,1.2352940000000001,5,3,216,0,1,DY+2,R,Yes,0.0,0,0
WHL,247915/kailer-yamamoto,F,2018,19.961111,40,21,43,64,1.6,4,4,230,0,1,DY+1,R,Yes,0.19230799999999998,26,1
WHL,247919/lane-zablocki,F,2019,20.716667,22,4,8,12,0.545455,4,4,223,0,1,DY+2,R,Yes,0.0,0,0
WHL,247933/max-gerlach,F,2019,21.447222,68,42,32,74,1.088235,4,4,277,0,1,DY+3,R,No,0.0,0,0
WHL,247936/dalton-gally,D,2019,21.636111,64,0,10,10,0.15625,3,3,194,0,1,DY+3,L,No,0.0,0,0
WHL,247937/branden-klatt,F,2018,19.902778,69,7,8,15,0.21739099999999997,3,3,183,0,1,DY+1,L,No,0.0,0,0
WHL,247939/blake-bargar,F,2018,20.525,58,11,13,24,0.413793,4,4,238,0,1,DY+2,R,No,0.0,0,0
WHL,247945/kieffer-bellows,F,2018,20.263889000000002,56,41,33,74,1.3214290000000002,3,3,137,0,1,DY+2,L,Yes,0.0,0,0
WHL,247956/ty-westgard,F,2016,18.705556,21,0,3,3,0.14,1,1,21,1,0,DY,R,No,0.0,0,0
WHL,247965/sahvan-khaira,D,2019,21.702778,67,3,23,26,0.38806,5,5,312,0,1,DY+3,R,No,0.0,0,0
WHL,247966/tristan-langan,F,2019,20.916667,67,53,60,113,1.686567,4,4,241,0,1,DY+2,L,No,0.0,0,0
WHL,247978/kole-gable,F,2018,20.158333,68,6,10,16,0.235294,3,3,166,0,1,DY+2,L,No,0.0,0,0
WHL,247979/braydyn-chizen,D,2019,21.35,64,3,8,11,0.171875,4,4,235,0,1,DY+3,R,Yes,0.0,0,0
WHL,247997/matt-stanley,D,2019,21.6,56,3,3,6,0.11,2,2,129,0,0,DY+3,L,No,0.0,0,0
WHL,248041/craig-priestlay,F,2001,20.536111,70,8,5,13,0.18571400000000002,3,3,144,0,1,DY+2,L,No,0.0,0,0
WHL,248074/dan-gatenby,D,2018,19.994444,57,0,5,5,0.09,2,2,98,0,0,DY+1,L,No,0.0,0,0
WHL,248077/spencer-gerth,F,2018,20.333333,70,5,5,10,0.14285699999999998,2,2,131,0,0,DY+2,R,No,0.0,0,0
WHL,248204/john-dahl,F,2004,21.263889000000002,64,25,19,44,0.6875,4,4,245,0,1,DY+3,L,No,0.0,0,0
WHL,248207/travis-friedley,D,2003,19.411111,33,4,4,8,0.24,1,1,33,1,0,DY+1,R,No,0.0,0,0
WHL,248210/brennan-zasitko,F,2006,18.5,32,1,3,4,0.13,2,2,60,0,0,DY,L,No,0.0,0,0
WHL,248214/damir-alic,F,2007,20.227778,56,5,10,15,0.267857,2,2,114,0,0,DY+2,R,No,0.0,0,0
WHL,248215/jesse-smyke,F,2007,20.280556,68,8,8,16,0.235294,2,2,122,0,0,DY+2,R,No,0.0,0,0
WHL,248292/chris-ferguson,D,2000,17.602778,16,2,0,2,0.13,1,0,16,1,0,DY-1,R,No,0.0,0,0
WHL,248295/devyn-tremblay,F,2005,19.227778,61,4,8,12,0.196721,1,1,61,1,0,DY+1,R,No,0.0,0,0
WHL,248434/jared-bethune,F,2018,21.652778,71,21,48,69,0.971831,5,4,285,0,1,DY+3,L,No,0.0,0,0
WHL,248443/nick-heid,D,2017,20.316667000000002,63,2,10,12,0.190476,2,2,125,0,0,DY+2,R,No,0.0,0,0
WHL,248562/derek-price,D,2006,21.605556,67,0,19,19,0.283582,4,4,262,0,1,DY+3,L,No,0.0,0,0
WHL,248581/marc-defoe,D,2005,18.444444,47,0,2,2,0.04,1,1,47,1,0,DY,R,No,0.0,0,0
WHL,249009/dean-serdachny,D,2001,21.661111,69,4,10,14,0.202899,3,3,205,0,1,DY+3,L,No,0.0,0,0
WHL,249014/mark-kelts,F,2000,17.580556,2,1,0,1,0.5,1,0,2,1,0,DY-1,L,No,0.0,0,0
WHL,249272/trent-fussi,F,2007,17.8,49,6,3,9,0.18,2,2,104,0,0,DY-1,R,No,0.0,0,0
WHL,249280/brad-riege,F,2008,19.491667,61,8,8,16,0.262295,3,3,182,0,1,DY+1,R,No,0.0,0,0
WHL,249557/alan-manness,F,2000,21.111110999999998,76,29,53,82,1.0789469999999999,4,4,275,0,1,DY+3,L,No,0.0,0,0
WHL,249559/thomas-scantlebury,D,2001,21.288889,71,6,23,29,0.408451,5,5,282,0,1,DY+3,L,No,0.0,0,0
WHL,249736/chad-schockenmaier,F,2000,17.475,46,2,4,6,0.13,1,1,46,1,0,DY-1,R,No,0.0,0,0
WHL,250084/chris-inglis,F,2007,19.347222,56,1,7,8,0.14,3,3,156,0,1,DY+1,L,No,0.0,0,0
WHL,250100/paul-macdonald,D,2008,20.438889,48,0,7,7,0.15,2,2,78,0,0,DY+2,-,No,0.0,0,0
WHL,250131/jock-sutter,D,2007,19.658333,48,2,5,7,0.15,1,1,48,1,0,DY+1,-,No,0.0,0,0
WHL,250141/jason-lloyd,D,2003,17.833333,37,0,2,2,0.05,1,1,37,1,0,DY-1,L,No,0.0,0,0
WHL,250144/andy-bossence,F,2005,19.130556,46,1,2,3,0.07,1,1,46,1,0,DY+1,R,No,0.0,0,0
WHL,250145/josh-saywell,D,2005,20.45,35,0,2,2,0.06,2,2,105,0,0,DY+2,R,No,0.0,0,0
WHL,250146/luke-wiens,F,2008,20.9,33,1,2,3,0.09,2,2,85,0,0,DY+2,R,No,0.0,0,0
WHL,250261/chase-henitiuk,D,2006,19.444444,29,0,3,3,0.1,2,2,85,0,0,DY+1,R,No,0.0,0,0
WHL,250266/michael-fogolin,D,2004,17.494444,42,2,3,5,0.12,1,1,42,1,0,DY-1,L,No,0.0,0,0
WHL,250269/scott-brownlee,F,2007,20.216667,15,1,3,4,0.27,1,0,15,1,0,DY+2,L,No,0.0,0,0
WHL,250313/dmitri-osipov,D,2017,20.947222,73,2,12,14,0.191781,4,4,270,0,1,DY+2,R,No,0.0,0,0
WHL,250398/michael-o-dwyer,F,2004,17.697222,40,1,2,3,0.08,1,1,40,1,0,DY-1,R,No,0.0,0,0
WHL,250520/chris-anderson,D,2000,21.65,67,3,15,18,0.26865700000000003,5,5,291,0,1,DY+3,R,No,0.0,0,0
WHL,250525/jody-lapeyre,F,2000,21.308332999999998,6,0,4,4,0.67,2,0,44,0,0,DY+3,L,No,0.0,0,0
WHL,250530/bobby-almeida,F,2000,19.797222,66,14,28,42,0.636364,3,3,185,0,1,DY+1,L,No,0.0,0,0
WHL,250717/colin-stone,F,2004,18.197222,67,11,11,22,0.328358,2,2,108,0,0,DY,-,No,0.0,0,0
WHL,250740/shane-gimas,D,2005,18.058332999999998,57,4,9,13,0.22807,1,1,57,1,0,DY,R,No,0.0,0,0
WHL,250747/kyle-peters,F,2006,19.197222,35,0,2,2,0.06,1,1,35,1,0,DY+1,R,No,0.0,0,0
WHL,250796/josh-pokol,D,2003,18.680556,50,1,3,4,0.08,2,2,84,0,0,DY,L,No,0.0,0,0
WHL,250797/nicholas-chibi,F,2003,18.455556,21,4,5,9,0.43,2,2,69,0,0,DY,-,No,0.0,0,0
WHL,250813/adam-houle,F,2004,19.619444,26,0,5,5,0.19,2,2,60,0,0,DY+1,-,No,0.0,0,0
WHL,250818/myles-zimmer,F,2006,21.45,69,20,12,32,0.463768,4,4,238,0,1,DY+3,L,No,0.0,0,0
WHL,250847/adam-flick,F,2004,19.602778,6,1,0,1,0.17,2,0,69,0,0,DY+1,-,No,0.0,0,0
WHL,251029/brian-patterson,F,2002,19.208333,58,2,10,12,0.20689699999999997,3,3,178,0,1,DY+1,L,No,0.0,0,0
WHL,251030/davin-heintz,F,2004,21.208333,62,24,26,50,0.8064520000000001,5,5,271,0,1,DY+3,L,No,0.0,0,0
WHL,251053/matt-bergen,D,2003,20.375,44,2,7,9,0.2,2,2,98,0,0,DY+2,L,No,0.0,0,0
WHL,251060/trent-adamus,F,2004,21.038889,43,13,15,28,0.651163,4,4,245,0,1,DY+3,L,No,0.0,0,0
WHL,251357/chris-manchakowski,D,2001,21.494444,39,1,6,7,0.18,3,3,132,0,1,DY+3,R,No,0.0,0,0
WHL,251389/mathieu-cusson,F,2000,21.330556,72,33,34,67,0.9305559999999999,5,5,321,0,1,DY+3,L,No,0.0,0,0
WHL,251431/bruce-harrison,F,2000,20.658333,27,2,5,7,0.26,1,1,27,1,0,DY+2,R,No,0.0,0,0
WHL,251551/kyle-ermel,F,2005,18.391667,13,1,2,3,0.23,1,0,13,1,0,DY,R,No,0.0,0,0
WHL,251562/colin-slobodlan,F,2002,18.680556,24,1,2,3,0.13,1,1,24,1,0,DY,L,No,0.0,0,0
WHL,251599/michael-szczachor,F,2005,19.625,46,2,2,4,0.09,2,2,104,0,0,DY+1,L,No,0.0,0,0
WHL,251609/andrew-wasmuth,F,2006,19.875,40,4,5,9,0.23,2,2,108,0,0,DY+1,L,No,0.0,0,0
WHL,251610/david-murray,F,2005,19.152778,53,3,6,9,0.17,1,1,53,1,0,DY+1,L,No,0.0,0,0
WHL,251631/dayle-wilcox,D,2000,19.408333,35,1,6,7,0.2,2,2,58,0,0,DY+1,L,No,0.0,0,0
WHL,251635/connor-mackenzie,F,2000,18.575,60,1,4,5,0.08,1,1,60,1,0,DY,L,No,0.0,0,0
WHL,251639/ken-patzack,D,2004,20.236110999999998,55,1,1,2,0.04,1,1,55,1,0,DY+2,R,No,0.0,0,0
WHL,251715/jason-hegberg,F,2000,21.655556,72,35,46,81,1.125,4,4,269,0,1,DY+3,L,No,0.0,0,0
WHL,251723/derek-ruck,F,2001,19.458333,72,4,19,23,0.319444,3,3,206,0,1,DY+1,R,No,0.0,0,0
WHL,25173/kirk-belyk,F,2008,19.166667,51,3,4,7,0.14,1,1,51,1,0,DY+1,R,No,0.0,0,0
WHL,25175/ashton-hewson,F,2008,20.455556,62,6,9,15,0.24193499999999998,3,3,180,0,1,DY+2,L,No,0.0,0,0
WHL,251756/jared-lang,D,2002,19.533333,51,0,3,3,0.06,1,1,51,1,0,DY+1,L,No,0.0,0,0
WHL,251758/levi-brotnov,F,2006,19.213889,43,0,3,3,0.07,1,1,43,1,0,DY+1,L,No,0.0,0,0
WHL,25265/patrik-parkkonen,D,2012,19.644444,57,5,17,22,0.385965,2,2,110,0,0,DY+1,L,No,0.0,0,0
WHL,252712/cross-hanas,F,2019,17.694444,67,8,14,22,0.328358,1,1,67,1,0,DY-1,L,No,0.0,0,0
WHL,253262/johnny-wesley,F,2017,20.327778,47,11,13,24,0.510638,2,2,79,0,0,DY+2,L,No,0.0,0,0
WHL,253295/tanner-wishnowski,F,2017,20.630556,28,3,9,12,0.428571,3,2,83,0,0,DY+2,L,No,0.0,0,0
WHL,253301/lucas-skrumeda,D,2017,20.938889,47,4,12,16,0.340426,3,3,175,0,1,DY+2,L,No,0.0,0,0
WHL,253337/devon-skoleski,F,2018,21.0,38,8,9,17,0.44736800000000004,3,3,169,0,1,DY+3,L,No,0.0,0,0
WHL,25356/shane-harper,F,2010,21.622222,72,42,38,80,1.111111,5,5,335,0,1,DY+3,R,No,0.0,0,0
WHL,25357/kellan-tochkin,F,2012,21.583333,39,14,23,37,0.9487180000000001,4,4,253,0,1,DY+3,R,No,0.0,0,0
WHL,25608/lance-morrison,F,2004,20.880556,64,12,28,40,0.625,4,4,235,0,1,DY+2,L,No,0.0,0,0
WHL,25632/drew-hoff,F,2009,21.677778,68,8,11,19,0.279412,4,3,209,0,1,DY+3,R,No,0.0,0,0
WHL,25633/cam-stevens,D,2009,20.311111,33,2,0,2,0.06,2,2,80,0,0,DY+2,L,No,0.0,0,0
WHL,25634/brock-sutherland,D,2012,21.669444,70,2,14,16,0.228571,4,4,249,0,1,DY+3,L,No,0.0,0,0
WHL,25635/simon-witt,D,2010,18.447222,47,2,1,3,0.06,1,1,47,1,0,DY,L,No,0.0,0,0
WHL,25636/ryan-nugent-hopkins,F,2011,18.425,69,31,75,106,1.536232,3,2,141,0,0,DY,L,Yes,0.70872,539,1
WHL,25705/brendan-gallagher,F,2012,20.358333,54,41,36,77,1.425926,4,4,244,0,1,DY+2,R,Yes,0.5963109999999999,488,1
WHL,25745/devon-kalinski,F,2008,18.705556,65,5,6,11,0.169231,2,2,112,0,0,DY,L,No,0.0,0,0
WHL,25753/jordie-deagle,F,2010,21.705556,68,4,10,14,0.205882,4,4,245,0,1,DY+3,L,No,0.0,0,0
WHL,25754/tyler-skauge,F,2008,18.458333,52,1,3,4,0.08,1,1,52,1,0,DY,R,No,0.0,0,0
WHL,25757/cole-penner,F,2009,18.638889000000002,3,1,0,1,0.33,1,0,3,1,0,DY,L,No,0.0,0,0
WHL,25760/brad-deagle,D,2012,20.519444,67,3,18,21,0.313433,2,2,122,0,0,DY+2,L,No,0.0,0,0
WHL,257700/gary-haden,F,2019,20.644444,64,31,34,65,1.015625,3,3,166,0,1,DY+2,L,No,0.0,0,0
WHL,257717/trey-fix-wolansky,F,2019,20.302778,65,37,65,102,1.569231,3,3,206,0,1,DY+2,R,Yes,0.0,0,0
WHL,257718/ryan-hughes,F,2019,20.133333,61,30,39,69,1.131148,4,4,248,0,1,DY+2,L,No,0.0,0,0
WHL,257755/brett-leason,F,2019,20.375,55,36,53,89,1.618182,3,3,189,0,1,DY+2,R,No,0.0,0,0
WHL,257795/lukus-mackenzie,F,2018,19.386111,59,2,11,13,0.22033899999999998,3,3,164,0,1,DY+1,L,No,0.0,0,0
WHL,258162/parker-kelly,F,2019,20.336111,64,35,32,67,1.046875,4,4,273,0,1,DY+2,L,No,0.0,0,0
WHL,258171/ethan-sakowich,D,2019,20.613889,68,4,14,18,0.264706,3,3,201,0,1,DY+2,L,No,0.0,0,0
WHL,25821/kevin-harris,D,2003,21.633333,69,8,31,39,0.565217,5,4,294,0,1,DY+3,R,No,0.0,0,0
WHL,25828/tim-green,F,2002,20.980556,49,26,23,49,1.0,4,4,225,0,1,DY+2,L,No,0.0,0,0
WHL,25829/kyle-aschim,D,2010,19.766667,44,2,5,7,0.16,1,1,44,1,0,DY+1,L,No,0.0,0,0
WHL,258383/reece-harsch,D,2019,20.688889,57,4,16,20,0.350877,3,3,177,0,1,DY+2,R,No,0.0,0,0
WHL,258401/koletrane-wilson,D,2019,20.038889,68,0,19,19,0.279412,2,2,127,0,0,DY+2,R,No,0.0,0,0
WHL,258427/brendan-semchuk,F,2019,20.566667000000002,15,2,3,5,0.33,4,0,155,0,1,DY+2,R,No,0.0,0,0
WHL,258428/scott-walford,D,2019,20.675,62,9,38,47,0.758065,4,4,227,0,1,DY+2,L,Yes,0.0,0,0
WHL,258429/logan-christensen,F,2019,20.675,67,7,15,22,0.328358,4,4,251,0,1,DY+2,L,No,0.0,0,0
WHL,258430/luka-burzan,F,2019,19.688889,68,40,38,78,1.147059,3,3,206,0,1,DY+1,L,No,0.0,0,0
WHL,258531/d-jay-jerome,F,2019,19.861110999999998,68,23,19,42,0.6176470000000001,2,2,123,0,0,DY+1,R,No,0.0,0,0
WHL,258620/kobe-mohr,F,2019,20.291667,66,9,18,27,0.409091,4,4,238,0,1,DY+2,L,No,0.0,0,0
WHL,258623/jantzen-leslie,D,2017,18.594444,64,0,2,2,0.03,2,1,70,0,0,DY,R,No,0.0,0,0
WHL,258628/bryce-kindopp,F,2019,20.252778,67,39,34,73,1.089552,3,3,199,0,1,DY+2,R,No,0.0,0,0
WHL,258702/dom-schmiemann,D,2019,20.397222,63,3,12,15,0.23809499999999997,3,3,194,0,1,DY+2,L,No,0.0,0,0
WHL,258716/ryan-krushen,D,2015,17.705556,20,0,2,2,0.1,1,1,20,1,0,DY-1,L,No,0.0,0,0
WHL,258726/dylan-plouffe,D,2019,20.383333,63,8,27,35,0.555556,4,4,243,0,1,DY+2,L,No,0.0,0,0
WHL,258728/erik-miller,F,2017,18.519444,52,5,3,8,0.15,2,2,93,0,0,DY,R,No,0.0,0,0
WHL,258733/jadon-joseph,F,2019,20.313889,68,22,31,53,0.779412,3,3,189,0,1,DY+2,R,No,0.0,0,0
WHL,258737/marcus-kichton,D,2017,18.683332999999998,47,1,2,3,0.06,1,1,47,1,0,DY,R,No,0.0,0,0
WHL,258743/ryan-peckford,F,2019,20.530556,20,8,8,16,0.8,4,4,200,0,1,DY+2,L,No,0.0,0,0
WHL,25898/chris-stubel,D,2002,18.597222,46,0,2,2,0.04,1,1,46,1,0,DY,L,No,0.0,0,0
WHL,25901/scott-gabriel,D,2008,20.480556,60,1,5,6,0.1,3,3,158,0,1,DY+2,L,No,0.0,0,0
WHL,25902/sawyer-mick,F,2009,17.980556,48,7,6,13,0.270833,1,1,48,1,0,DY-1,L,No,0.0,0,0
WHL,25905/jonathan-milhouse,F,2009,20.625,17,3,7,10,0.5882350000000001,2,0,30,0,0,DY+2,R,No,0.0,0,0
WHL,25906/brett-lyon,F,2012,21.644444,66,13,23,36,0.545455,4,4,224,0,1,DY+3,R,No,0.0,0,0
WHL,25907/matt-schmermund,F,2009,21.211111,16,1,2,3,0.19,3,0,152,0,0,DY+3,L,No,0.0,0,0
WHL,25908/jason-grecica,F,2008,18.361110999999998,40,2,7,9,0.23,1,1,40,1,0,DY,R,No,0.0,0,0
WHL,2627/kirill-starkov,F,2007,20.458333,72,34,37,71,0.9861110000000001,1,1,72,1,0,DY+2,L,Yes,0.0,0,0
WHL,26331/marcus-watson,F,2009,20.661111,43,4,7,11,0.255814,3,2,109,0,0,DY+2,R,No,0.0,0,0
WHL,26352/kenton-miller,F,2012,21.597222,69,35,17,52,0.7536229999999999,4,4,242,0,1,DY+3,L,No,0.0,0,0
WHL,26383/jamie-crooks,F,2013,21.686111,69,33,20,53,0.768116,5,4,293,0,1,DY+3,L,No,0.0,0,0
WHL,26384/jesse-sinatynski,F,2011,18.997222,10,2,1,3,0.3,2,0,37,0,0,DY,L,No,0.0,0,0
WHL,26385/ty-rattie,F,2013,20.611110999999998,62,48,62,110,1.7741939999999998,4,4,259,0,1,DY+2,R,Yes,0.306122,98,1
WHL,26386/brock-hirsche,F,2013,21.536111,18,4,3,7,0.39,4,0,161,0,0,DY+3,R,No,0.0,0,0
WHL,26388/colin-smith,F,2013,20.236110999999998,72,41,65,106,1.472222,5,4,272,0,1,DY+2,R,Yes,0.0,1,1
WHL,26389/chris-collins,F,2012,20.408333,56,7,19,26,0.464286,4,3,198,0,1,DY+2,L,No,0.0,0,0
WHL,26390/patrick-holland,F,2012,20.688889,72,25,84,109,1.513889,3,3,202,0,1,DY+2,R,Yes,0.0,5,1
WHL,26392/mitch-holmberg,F,2014,21.516667,72,62,56,118,1.638889,5,5,314,0,1,DY+3,R,No,0.0,0,0
WHL,26393/brendan-santini,F,2011,18.227778,45,2,6,8,0.18,1,1,45,1,0,DY,R,No,0.0,0,0
WHL,26394/daulton-siwak,F,2013,19.888889000000002,38,9,8,17,0.44736800000000004,4,4,217,0,1,DY+1,R,No,0.0,0,0
WHL,26395/mark-reners,F,2011,18.894444,50,15,10,25,0.5,3,2,117,0,0,DY,R,No,0.0,0,0
WHL,26399/taylor-makin,F,2012,20.636111,58,8,20,28,0.482759,3,3,176,0,1,DY+2,L,No,0.0,0,0
WHL,26403/andrew-sullivan,F,2010,18.438889,61,1,2,3,0.05,1,1,61,1,0,DY,R,No,0.0,0,0
WHL,26411/klarc-wilson,F,2014,21.455556,72,27,33,60,0.833333,5,5,327,0,1,DY+3,R,No,0.0,0,0
WHL,26412/kale-kessy,F,2013,20.780556,60,21,22,43,0.716667,4,4,244,0,1,DY+2,L,Yes,0.0,0,0
WHL,26414/mark-mcneill,F,2013,20.563889,65,25,42,67,1.030769,4,4,272,0,1,DY+2,R,Yes,0.0,2,1
WHL,26415/cam-maclise,F,2010,18.505556,64,6,8,14,0.21875,1,1,64,1,0,DY,R,No,0.0,0,0
WHL,26421/joshua-winquist,F,2014,21.025,67,47,46,93,1.38806,5,5,301,0,1,DY+3,L,No,0.0,0,0
WHL,26429/ryon-moser,F,2013,21.35,72,18,22,40,0.555556,4,4,253,0,1,DY+3,L,No,0.0,0,0
WHL,26430/jason-swyripa,F,2013,20.688889,62,10,13,23,0.37096799999999996,3,3,201,0,1,DY+2,R,No,0.0,0,0
WHL,264741/austyn-playfair,F,2017,20.125,36,3,4,7,0.19,3,3,124,0,1,DY+2,L,No,0.0,0,0
WHL,266160/pavel-skumatov,F,2015,18.425,51,6,3,9,0.18,1,1,51,1,0,DY,L,No,0.0,0,0
WHL,266823/nikita-soshnin,F,2016,19.477778,64,11,12,23,0.359375,2,2,134,0,0,DY+1,L,No,0.0,0,0
WHL,266985/yannik-valenti,F,2019,18.975,52,4,5,9,0.17,1,1,52,1,0,DY,R,No,0.0,0,0
WHL,267872/conor-maceachern,D,2018,20.091667,62,3,12,15,0.24193499999999998,3,3,160,0,1,DY+2,L,No,0.0,0,0
WHL,268038/pavel-karnaukhov,F,2016,19.5,49,12,19,31,0.632653,2,2,118,0,0,DY+1,L,Yes,0.0,0,0
WHL,268059/vladimir-bobylyov,F,2017,20.408333,38,9,27,36,0.947368,3,3,162,0,1,DY+2,L,Yes,0.0,0,0
WHL,268073/devante-stephens,D,2017,20.702778,67,13,22,35,0.522388,3,3,203,0,1,DY+2,L,Yes,0.0,0,0
WHL,268089/kirby-dach,F,2019,18.65,62,25,48,73,1.177419,3,2,133,0,0,DY,R,No,0.0,0,0
WHL,268929/fyodor-rudakov,D,2017,19.233333,59,5,3,8,0.14,1,1,59,1,0,DY+1,L,No,0.0,0,0
WHL,269305/austin-pratt,F,2019,20.125,68,25,26,51,0.75,4,4,254,0,1,DY+2,R,No,0.0,0,0
WHL,27126/taylor-aronson,D,2011,19.708333,71,5,32,37,0.521127,2,2,142,0,0,DY+1,R,Yes,0.0,0,0
WHL,27229/miroslav-stolc,F,2003,19.033333,47,1,3,4,0.09,1,1,47,1,0,DY+1,R,No,0.0,0,0
WHL,27393/zak-stebner,D,2011,21.319444,63,7,17,24,0.380952,4,4,274,0,1,DY+3,R,No,0.0,0,0
WHL,27394/cody-chikie,F,2012,20.744444,60,18,15,33,0.55,4,3,199,0,1,DY+2,L,No,0.0,0,0
WHL,275038/martin-bodak,D,2019,20.797222,58,11,14,25,0.43103400000000003,2,2,117,0,0,DY+2,R,No,0.0,0,0
WHL,27586/marian-havel,F,2003,19.636111,66,10,23,33,0.5,3,2,137,0,0,DY+1,L,Yes,0.0,0,0
WHL,27609/brandon-magee,F,2015,21.644444,50,23,38,61,1.22,5,5,317,0,1,DY+3,R,No,0.0,0,0
WHL,276474/mark-kastelic,F,2019,20.511111,66,47,30,77,1.166667,4,4,263,0,1,DY+2,R,No,0.0,0,0
WHL,276481/jeremy-masella,D,2019,20.580556,68,2,12,14,0.205882,2,2,136,0,0,DY+2,L,No,0.0,0,0
WHL,277056/henri-jokiharju,D,2018,19.244444,63,12,59,71,1.126984,2,2,134,0,0,DY+1,R,Yes,0.315789,38,1
WHL,277058/sami-moilanen,F,2018,19.647222,50,22,23,45,0.9,2,2,120,0,0,DY+1,L,No,0.0,0,0
WHL,277798/sergei-zborovsky,D,2017,20.566667000000002,63,7,33,40,0.634921,3,3,198,0,1,DY+2,R,Yes,0.0,0,0
WHL,278710/calvin-spencer,F,2017,21.552778,66,16,13,29,0.43939399999999995,4,4,230,0,1,DY+3,R,No,0.0,0,0
WHL,278759/erik-gardiner,F,2019,20.483333,39,5,8,13,0.333333,3,3,112,0,1,DY+2,L,No,0.0,0,0
WHL,278762/jake-hobson,D,2017,18.125,45,0,3,3,0.07,1,1,45,1,0,DY,R,No,0.0,0,0
WHL,278859/jaret-anderson-dolan,F,2019,20.008333,32,20,23,43,1.34375,4,4,239,0,1,DY+2,L,Yes,0.2,5,1
WHL,278861/calen-addison,D,2019,19.427778,67,11,54,65,0.9701489999999999,3,3,198,0,1,DY+1,R,Yes,0.0,0,0
WHL,279031/dawson-holt,F,2019,20.580556,53,6,13,19,0.358491,5,4,200,0,1,DY+2,R,No,0.0,0,0
WHL,279032/ty-prefontaine,D,2019,20.672222,67,2,11,13,0.19403,3,3,188,0,1,DY+2,R,No,0.0,0,0
WHL,279041/carson-sass,D,2019,20.313889,64,3,7,10,0.15625,3,3,200,0,1,DY+2,L,No,0.0,0,0
WHL,279121/reese-johnson,F,2019,21.180556,67,27,26,53,0.791045,4,3,187,0,1,DY+3,R,No,0.0,0,0
WHL,279125/jake-leschyshyn,F,2019,20.513889000000002,68,40,41,81,1.191176,5,4,257,0,1,DY+2,L,Yes,0.0,0,0
WHL,27988/petr-prochazka,F,2001,18.994444,33,3,4,7,0.21,1,1,33,1,0,DY,L,No,0.0,0,0
WHL,279991/igor-merezhko,D,2019,21.375,55,4,31,35,0.636364,4,4,254,0,1,DY+3,R,No,0.0,0,0
WHL,280231/tate-coughlin,F,2016,19.133333,49,2,2,4,0.08,2,2,102,0,0,DY+1,R,No,0.0,0,0
WHL,28068/darren-mclachlan,F,2003,20.580556,66,17,43,60,0.909091,4,4,213,0,1,DY+2,L,Yes,0.0,0,0
WHL,281307/riley-sutter,F,2019,19.888889000000002,38,14,27,41,1.0789469999999999,4,4,204,0,1,DY+1,R,Yes,0.0,0,0
WHL,281338/spencer-moe,F,2019,19.688889,66,9,24,33,0.5,3,3,199,0,1,DY+1,R,No,0.0,0,0
WHL,281412/arjun-atwal,F,2017,17.958333,29,0,4,4,0.14,1,1,29,1,0,DY-1,L,No,0.0,0,0
