LEAGUE,PLAYER_ID,POSITION,SEASON,AGE_SEPT_15,GP,G,A,TP,PPG,SEASON_NO,SEASON_>20GP,CUM_GP,ONLY_1_SEASON,MIN_3_SEASONS,DY_STATUS,SHOOTS,DRAFTED,NHL_PPG,NHL_GP,NHL_DV
QMJHL,165517/jean-francois-brault,D,2006,19.777778,37,1,1,2,0.05,3,3,115,0,1,DY+1,L,No,0.0,0,0
QMJHL,165565/grant-thomas,F,2004,20.466667,14,0,1,1,0.07,3,0,107,0,0,DY+2,L,No,0.0,0,0
QMJHL,165566/colby-macintyre,D,2004,20.697222,32,0,1,1,0.03,2,2,58,0,0,DY+2,L,No,0.0,0,0
QMJHL,165569/matthew-augustine,F,2004,18.522222,53,2,6,8,0.15,1,1,53,1,0,DY,R,No,0.0,0,0
QMJHL,165574/gabriel-balasescu,F,2004,20.886111,65,37,34,71,1.092308,4,4,265,0,1,DY+2,R,No,0.0,0,0
QMJHL,165633/nicolas-cowan,F,2005,20.861110999999998,47,10,8,18,0.382979,2,2,117,0,0,DY+2,L,No,0.0,0,0
QMJHL,165635/ryan-murphy,F,2006,20.788889,20,3,4,7,0.35,3,3,146,0,1,DY+2,L,No,0.0,0,0
QMJHL,165666/steven-levac,F,2001,20.55,32,3,13,16,0.5,1,1,32,1,0,DY+2,-,No,0.0,0,0
QMJHL,165675/kevin-turgeon,F,2004,18.441667000000002,30,1,2,3,0.1,1,1,30,1,0,DY,L,No,0.0,0,0
QMJHL,165681/mathieu-betournay,F,2004,21.288889,69,33,41,74,1.0724639999999999,4,4,281,0,1,DY+3,R,No,0.0,0,0
QMJHL,165682/kevin-glode,F,2005,21.133333,60,16,20,36,0.6,4,4,245,0,1,DY+3,R,No,0.0,0,0
QMJHL,165861/nicholas-pelletier,F,2004,18.347222,2,1,0,1,0.5,1,0,2,1,0,DY,L,No,0.0,0,0
QMJHL,166098/stanson-donovan,F,2006,20.066667000000002,39,4,2,6,0.15,2,2,71,0,0,DY+2,R,No,0.0,0,0
QMJHL,166101/kyle-murnaghan,F,2003,18.522222,57,0,4,4,0.07,1,1,57,1,0,DY,R,No,0.0,0,0
QMJHL,166247/jean-francois-roux,D,2004,19.952778,47,1,3,4,0.09,2,2,111,0,0,DY+1,L,No,0.0,0,0
QMJHL,166248/guillaume-coulonval,F,2004,18.325,22,0,2,2,0.09,1,1,22,1,0,DY,L,No,0.0,0,0
QMJHL,166474/jamey-lauzon,D,2017,20.680556,14,0,1,1,0.07,2,0,36,0,0,DY+2,R,No,0.0,0,0
QMJHL,166527/mattews-lemaire,F,2004,19.686111,54,6,10,16,0.296296,3,2,119,0,0,DY+1,L,No,0.0,0,0
QMJHL,166529/hubert-veilleux,D,2004,17.930556,38,0,2,2,0.05,1,1,38,1,0,DY-1,R,No,0.0,0,0
QMJHL,166558/viktor-baldayev,D,2015,20.252778,31,3,7,10,0.322581,2,2,87,0,0,DY+2,L,No,0.0,0,0
QMJHL,166572/dominic-deblois,F,2005,21.397222,59,24,36,60,1.0169489999999999,5,4,205,0,1,DY+3,R,No,0.0,0,0
QMJHL,166573/remy-tremblay,F,2006,21.575,28,3,13,16,0.571429,5,5,273,0,1,DY+3,R,No,0.0,0,0
QMJHL,166574/eric-tetreault,D,2004,19.191667000000002,32,3,5,8,0.25,3,3,149,0,1,DY+1,L,No,0.0,0,0
QMJHL,166580/daniel-leblanc,D,2005,20.177778,38,2,3,5,0.13,3,2,87,0,0,DY+2,L,No,0.0,0,0
QMJHL,166581/jason-oreskovic,F,2004,19.194444,11,1,1,2,0.18,1,0,11,1,0,DY+1,L,No,0.0,0,0
QMJHL,166582/colin-ledaire,D,2004,19.583333,18,0,1,1,0.06,2,0,57,0,0,DY+1,R,No,0.0,0,0
QMJHL,166583/dominic-tweed,F,2005,19.344444,30,2,0,2,0.07,2,2,83,0,0,DY+1,L,No,0.0,0,0
QMJHL,166584/lucas-longpre,D,2006,19.336111,28,3,11,14,0.5,2,2,57,0,0,DY+1,R,No,0.0,0,0
QMJHL,16664/louis-philippe-lachance,D,2007,21.702778,65,9,23,32,0.49230799999999997,4,4,233,0,1,DY+3,L,No,0.0,0,0
QMJHL,166651/colin-paradis,D,2019,21.452778,37,0,5,5,0.14,4,4,221,0,1,DY+3,L,No,0.0,0,0
QMJHL,16666/alexandre-dulac-lemelin,D,2006,20.494444,65,8,13,21,0.323077,3,3,195,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,166938/brent-lynch,F,2006,19.383333,36,3,1,4,0.11,1,1,36,1,0,DY+1,L,No,0.0,0,0
QMJHL,166979/spencer-smallman,F,2017,21.016667,60,30,49,79,1.316667,5,5,293,0,1,DY+3,R,Yes,0.0,0,0
QMJHL,166983/luc-deschenes,D,2017,20.369444,62,5,32,37,0.596774,4,4,238,0,1,DY+2,R,No,0.0,0,0
QMJHL,166992/david-comeau,D,2017,20.555556,26,2,2,4,0.15,2,2,50,0,0,DY+2,R,No,0.0,0,0
QMJHL,167035/peter-woulds,F,2015,18.533333,4,1,0,1,0.25,1,0,4,1,0,DY,L,No,0.0,0,0
QMJHL,16713/nicolas-deschamps,F,2010,20.691667000000002,64,39,57,96,1.5,3,3,199,0,1,DY+2,L,Yes,0.0,3,1
QMJHL,16714/michael-dubuc,F,2008,20.211111,70,44,34,78,1.114286,4,4,231,0,1,DY+2,L,No,0.0,0,0
QMJHL,167628/nick-egan,D,2012,19.6,13,0,3,3,0.23,1,0,13,1,0,DY+1,R,No,0.0,0,0
QMJHL,167786/simon-pierre-sauve,F,2005,21.627778,43,13,13,26,0.604651,4,4,224,0,1,DY+3,L,No,0.0,0,0
QMJHL,167807/hugues-verpaelst,F,2003,19.202778,34,0,3,3,0.09,2,2,103,0,0,DY+1,L,No,0.0,0,0
QMJHL,167969/patrick-fournier,F,2004,20.441667000000002,2,0,1,1,0.5,1,0,2,1,0,DY+2,R,No,0.0,0,0
QMJHL,167971/charles-gauthier,F,2004,21.230556,55,23,27,50,0.909091,5,5,299,0,1,DY+3,R,No,0.0,0,0
QMJHL,167973/jeff-cotton,F,2005,21.108333,1,0,0,0,0.0,4,0,187,0,1,DY+3,L,No,0.0,0,0
QMJHL,167974/etienne-grandmont,F,2005,19.061111,30,1,2,3,0.1,2,2,79,0,0,DY+1,R,No,0.0,0,0
QMJHL,168195/jonathan-charette,F,2005,21.505556,66,25,28,53,0.80303,4,4,278,0,1,DY+3,R,No,0.0,0,0
QMJHL,168197/dominic-lachaine,F,2004,19.625,21,2,9,11,0.52381,3,2,84,0,0,DY+1,L,No,0.0,0,0
QMJHL,16866/brandon-roach,D,2006,21.266667,68,18,44,62,0.9117649999999999,4,4,255,0,1,DY+3,R,No,0.0,0,0
QMJHL,168679/yevgeni-svechnikov,F,2016,19.875,50,32,47,79,1.58,2,2,105,0,0,DY+1,L,Yes,0.25,16,1
QMJHL,168680/ilya-zinovyev,F,2014,18.5,61,10,17,27,0.44262299999999993,1,1,61,1,0,DY,L,No,0.0,0,0
QMJHL,168684/eduard-nasybullin,D,2015,19.575,59,2,21,23,0.389831,1,1,59,1,0,DY+1,R,No,0.0,0,0
QMJHL,168687/maxim-lazarev,F,2016,20.627778,52,30,45,75,1.442308,3,3,160,0,1,DY+2,R,No,0.0,0,0
QMJHL,16881/evan-shaw,D,2005,21.475,69,2,16,18,0.26087,4,3,171,0,1,DY+3,L,No,0.0,0,0
QMJHL,17096/kyle-paige,F,2009,21.252778,19,1,2,3,0.16,5,0,221,0,1,DY+3,L,No,0.0,0,0
QMJHL,17117/garrett-peters,F,2008,21.663889,70,32,27,59,0.842857,3,3,199,0,1,DY+3,R,No,0.0,0,0
QMJHL,17119/jason-kostadine,F,2003,19.897222,72,9,22,31,0.43055600000000005,3,3,195,0,1,DY+1,R,Yes,0.0,0,0
QMJHL,171480/simon-st-pierre,F,2004,21.522222,67,24,38,62,0.925373,5,4,253,0,1,DY+3,L,No,0.0,0,0
QMJHL,171510/scott-gibson,F,2004,20.308332999999998,68,7,12,19,0.279412,3,3,181,0,1,DY+2,L,No,0.0,0,0
QMJHL,171511/guillaume-trudel,D,2004,20.605556,61,0,5,5,0.08,2,2,128,0,0,DY+2,R,No,0.0,0,0
QMJHL,171512/olivier-plouffe,D,2004,18.758333,23,2,2,4,0.17,1,1,23,1,0,DY,L,No,0.0,0,0
QMJHL,171513/joel-pajuelo,F,2001,17.936111,1,0,0,0,0.0,1,0,1,1,0,DY-1,L,No,0.0,0,0
QMJHL,172191/jonathan-ryan,F,2004,19.238889,50,0,2,2,0.04,1,1,50,1,0,DY+1,L,No,0.0,0,0
QMJHL,172194/danny-hollett,F,2005,19.080556,20,2,2,4,0.2,1,1,20,1,0,DY+1,L,No,0.0,0,0
QMJHL,17238/edo-terglav,F,2001,21.641667,71,32,39,71,1.0,4,4,232,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,17500/ryan-bourque,F,2011,20.7,49,26,33,59,1.2040819999999999,2,2,93,0,0,DY+2,L,Yes,0.0,1,1
QMJHL,17514/maxime-sauve,F,2010,20.625,25,13,22,35,1.4,4,4,219,0,1,DY+2,L,Yes,0.0,1,1
QMJHL,17516/jacob-lagace,F,2010,20.683332999999998,60,35,38,73,1.216667,3,3,191,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,17520/marco-scandella,D,2010,20.561111,31,9,22,31,1.0,3,3,154,0,1,DY+2,L,Yes,0.239382,518,1
QMJHL,17573/igor-golovkov,D,2009,19.327778,5,0,2,2,0.4,1,0,5,1,0,DY+1,L,No,0.0,0,0
QMJHL,17574/dmitri-kostromitin,D,2010,20.647222,58,16,23,39,0.6724140000000001,2,2,109,0,0,DY+2,L,No,0.0,0,0
QMJHL,17604/jan-cadieux,F,2000,20.494444,71,44,66,110,1.549296,2,2,118,0,0,DY+2,L,No,0.0,0,0
QMJHL,17658/roman-graborenko,D,2012,20.058332999999998,57,4,16,20,0.350877,2,2,107,0,0,DY+2,R,No,0.0,0,0
QMJHL,17660/alexander-fomin,F,2010,19.841667,15,2,2,4,0.27,2,0,64,0,0,DY+1,R,No,0.0,0,0
QMJHL,17671/yevgeni-solomonov,F,2010,20.35,7,3,0,3,0.43,1,0,7,1,0,DY+2,L,No,0.0,0,0
QMJHL,17686/dominik-schlumpf,D,2011,20.533333,56,2,10,12,0.214286,3,3,139,0,1,DY+2,R,No,0.0,0,0
QMJHL,17711/derek-martin,D,2002,20.744444,64,1,12,13,0.203125,3,3,198,0,1,DY+2,L,No,0.0,0,0
QMJHL,177208/conor-garland,F,2016,20.511111,62,39,89,128,2.064516,4,4,212,0,1,DY+2,R,Yes,0.382979,47,1
QMJHL,17726/marek-hrivik,F,2012,21.047222,54,29,41,70,1.296296,3,3,179,0,1,DY+3,L,No,0.0,0,0
QMJHL,177433/aaron-kerr,F,2016,19.938889,13,1,1,2,0.15,3,0,115,0,0,DY+1,L,No,0.0,0,0
QMJHL,177694/cameron-askew,F,2018,21.338889,63,19,19,38,0.603175,5,5,327,0,1,DY+3,R,No,0.0,0,0
QMJHL,177704/austin-corredato,F,2005,20.538889,65,9,10,19,0.292308,3,3,147,0,1,DY+2,R,No,0.0,0,0
QMJHL,177712/guy-belisle,F,2005,18.222222,32,2,2,4,0.13,1,1,32,1,0,DY,R,No,0.0,0,0
QMJHL,177714/michael-lafleur,D,2005,18.494444,15,0,1,1,0.07,1,0,15,1,0,DY,L,No,0.0,0,0
QMJHL,177723/charles-tanguay,D,2005,18.622222,37,0,3,3,0.08,1,1,37,1,0,DY,L,No,0.0,0,0
QMJHL,177880/vincent-remillard,F,2005,17.358333,8,1,3,4,0.5,1,0,8,1,0,DY-1,R,No,0.0,0,0
QMJHL,177881/pierre-olivier-landry,F,2005,18.225,20,1,1,2,0.1,1,1,20,1,0,DY,L,No,0.0,0,0
QMJHL,177909/francis-cloutier,F,2006,18.844444,51,2,2,4,0.08,2,1,63,0,0,DY,L,No,0.0,0,0
QMJHL,177912/mathieu-petrin,F,2006,20.15,23,2,0,2,0.09,2,2,84,0,0,DY+2,L,No,0.0,0,0
QMJHL,177913/maxime-pelletier,F,2005,18.383333,45,2,0,2,0.04,1,1,45,1,0,DY,L,No,0.0,0,0
QMJHL,177914/bruce-noivo,F,2005,18.636111,51,3,2,5,0.1,1,1,51,1,0,DY,L,No,0.0,0,0
QMJHL,17801/matt-quinn,F,2001,20.413889,69,11,9,20,0.28985500000000003,2,2,141,0,0,DY+2,L,No,0.0,0,0
QMJHL,17811/michael-couch,D,2004,21.563889,63,8,19,27,0.428571,4,4,235,0,1,DY+3,L,No,0.0,0,0
QMJHL,17838/pierre-luc-laprise,F,2003,21.283333,71,29,61,90,1.267606,5,5,336,0,1,DY+3,R,No,0.0,0,0
QMJHL,178386/remi-doucet,F,2003,19.163889,29,6,7,13,0.448276,2,2,51,0,0,DY+1,R,No,0.0,0,0
QMJHL,178391/patrick-gosselin,D,2003,20.497222,44,1,10,11,0.25,3,3,154,0,1,DY+2,R,No,0.0,0,0
QMJHL,178393/benoit-paris,D,2003,19.780556,47,2,9,11,0.23404299999999997,2,2,111,0,0,DY+1,L,No,0.0,0,0
QMJHL,178394/jeremy-knight,F,2003,21.619444,38,2,3,5,0.13,4,3,143,0,1,DY+3,L,No,0.0,0,0
QMJHL,178395/marc-olivier-vary,D,2003,18.761111,67,2,7,9,0.13,2,2,102,0,0,DY,L,No,0.0,0,0
QMJHL,178399/alex-gilbert,F,2002,19.316667000000002,66,3,8,11,0.166667,1,1,66,1,0,DY+1,R,No,0.0,0,0
QMJHL,17843/randy-cameron,F,2010,21.630556,68,24,44,68,1.0,4,4,256,0,1,DY+3,R,Yes,0.0,0,0
QMJHL,178534/luke-kirwan,F,2018,20.977778,47,21,16,37,0.787234,5,5,234,0,1,DY+2,L,No,0.0,0,0
QMJHL,178752/yannick-carpentier,F,2000,20.8,65,25,40,65,1.0,3,3,199,0,1,DY+2,R,No,0.0,0,0
QMJHL,178753/sebastien-gagnon,D,2000,21.661111,53,6,6,12,0.226415,4,3,178,0,1,DY+3,R,No,0.0,0,0
QMJHL,17960/dominic-noel,F,2002,21.697222,67,42,63,105,1.567164,4,4,257,0,1,DY+3,L,No,0.0,0,0
QMJHL,179956/david-philpott,F,2003,20.652778,15,0,2,2,0.13,3,0,92,0,0,DY+2,L,No,0.0,0,0
QMJHL,18000/giulio-scandella,F,2004,20.991667,36,19,33,52,1.444444,4,4,231,0,1,DY+2,L,No,0.0,0,0
QMJHL,180056/david-jacob-tancrede,F,2000,18.247222,46,5,13,18,0.391304,1,1,46,1,0,DY,R,No,0.0,0,0
QMJHL,18017/jonathan-boutin,F,2005,20.9,70,23,30,53,0.757143,4,4,270,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,18018/martin-vagner,D,2005,21.497222,48,3,10,13,0.270833,4,4,203,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,18030/nick-fugere,F,2006,20.986110999999998,60,22,20,42,0.7,5,5,302,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,18091/jan-stransky,F,2009,19.413889,60,22,25,47,0.783333,1,1,60,1,0,DY+1,R,No,0.0,0,0
QMJHL,18097/ondrej-palat,F,2011,20.463889,61,39,57,96,1.5737700000000001,2,2,120,0,0,DY+2,L,Yes,0.672131,427,1
QMJHL,182172/daniel-krenzelok,D,2016,19.127778,55,2,19,21,0.381818,2,2,113,0,0,DY+1,L,No,0.0,0,0
QMJHL,182260/benoit-duhamel,F,2003,20.183332999999998,67,15,35,50,0.746269,1,1,67,1,0,DY+2,-,No,0.0,0,0
QMJHL,183129/sebastien-laprise,F,2003,21.441667000000002,69,23,48,71,1.028986,5,5,347,0,1,DY+3,R,No,0.0,0,0
QMJHL,18313/louis-mandeville,D,2003,21.366667,50,13,27,40,0.8,4,4,240,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,18316/jonathan-gauthier,D,2001,21.580556,69,30,45,75,1.086957,4,4,251,0,1,DY+3,L,Yes,0.0,0,0
QMJHL,183259/dennis-yan,F,2017,20.419444,64,46,29,75,1.171875,4,4,215,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,18326/rane-carnegie,F,2006,21.702778,63,44,52,96,1.52381,5,5,293,0,1,DY+3,R,No,0.0,0,0
QMJHL,183451/nathan-noel,F,2017,20.233333,52,24,26,50,0.9615379999999999,4,4,242,0,1,DY+2,R,Yes,0.0,0,0
QMJHL,18471/mirko-murovic,F,2001,20.619444,54,20,39,59,1.092593,4,4,249,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,18521/tristan-vauclair,F,2004,19.588889,23,1,4,5,0.22,2,2,59,0,0,DY+1,L,No,0.0,0,0
QMJHL,18526/todd-paul,D,2003,19.722222,69,6,7,13,0.188406,1,1,69,1,0,DY+1,L,No,0.0,0,0
QMJHL,18587/dave-grenier,D,2003,19.927778,58,5,16,21,0.36206900000000003,2,1,72,0,0,DY+1,L,No,0.0,0,0
QMJHL,185973/denis-boily,F,2000,21.016667,27,8,13,21,0.777778,4,4,210,0,1,DY+3,R,No,0.0,0,0
QMJHL,185977/alain-charbonneau,F,2000,21.55,17,2,4,6,0.35,2,0,34,0,0,DY+3,L,No,0.0,0,0
QMJHL,185980/jonathan-francoeur,F,2001,20.261111,48,26,29,55,1.145833,4,3,166,0,1,DY+2,R,No,0.0,0,0
QMJHL,185983/jean-sebastien-trudelle,D,2000,20.797222,66,5,14,19,0.287879,4,4,240,0,1,DY+2,L,No,0.0,0,0
QMJHL,186061/dallas-ashford,D,2000,20.45,23,1,1,2,0.09,3,3,128,0,1,DY+2,R,No,0.0,0,0
QMJHL,186067/jonathan-boone,F,2001,20.427778,58,7,8,15,0.258621,3,3,142,0,1,DY+2,R,No,0.0,0,0
QMJHL,18623/alexei-dostoinov,F,2009,20.116667,30,6,16,22,0.733333,3,3,112,0,1,DY+2,L,No,0.0,0,0
QMJHL,18631/josh-schram,F,2009,19.458333,34,6,5,11,0.323529,2,1,43,0,0,DY+1,L,No,0.0,0,0
QMJHL,186339/jason-troini,F,2000,21.402778,50,19,26,45,0.9,4,4,258,0,1,DY+3,L,No,0.0,0,0
QMJHL,186340/marc-andre-binette,F,2002,21.661111,52,38,32,70,1.346154,5,5,261,0,1,DY+3,L,No,0.0,0,0
QMJHL,186343/darrell-jerrett,F,2001,20.052778,72,6,8,14,0.194444,2,2,138,0,0,DY+2,R,No,0.0,0,0
QMJHL,186344/p.j.-lynch,F,2001,20.161111,35,10,10,20,0.571429,4,4,178,0,1,DY+2,R,No,0.0,0,0
QMJHL,186346/hugo-lehoux,D,2002,21.380556,71,3,13,16,0.225352,3,3,208,0,1,DY+3,L,No,0.0,0,0
QMJHL,186347/bruce-gillis,F,2003,21.591667,14,1,5,6,0.43,4,0,193,0,1,DY+3,L,No,0.0,0,0
QMJHL,186348/jonathan-andrews,F,2000,19.125,62,3,10,13,0.209677,2,2,107,0,0,DY+1,R,No,0.0,0,0
QMJHL,186349/joe-groleau,D,2001,20.475,11,1,0,1,0.09,2,0,45,0,0,DY+2,L,No,0.0,0,0
QMJHL,186350/shawn-lewis,D,2001,17.861110999999998,6,0,1,1,0.17,2,0,11,0,0,DY-1,L,No,0.0,0,0
QMJHL,186358/ali-maceachern,D,2001,20.922222,62,12,29,41,0.6612899999999999,4,4,265,0,1,DY+2,R,No,0.0,0,0
QMJHL,186423/andrew-picco,D,2018,21.452778,56,1,9,10,0.178571,5,5,226,0,1,DY+3,R,No,0.0,0,0
QMJHL,18664/yvan-busque,F,2004,21.525,63,26,32,58,0.920635,3,3,169,0,1,DY+3,L,No,0.0,0,0
QMJHL,186645/philippe-grondin,F,2000,21.694444,30,6,9,15,0.5,5,5,252,0,1,DY+3,L,No,0.0,0,0
QMJHL,186646/nicolas-poirier,F,2002,21.358333,41,19,18,37,0.902439,4,4,229,0,1,DY+3,L,No,0.0,0,0
QMJHL,186647/alexis-castonguay,F,2001,20.261111,39,3,10,13,0.333333,3,2,113,0,0,DY+2,L,No,0.0,0,0
QMJHL,186648/nicolas-pilote,D,2001,18.980556,34,0,2,2,0.06,2,2,58,0,0,DY,L,No,0.0,0,0
QMJHL,186649/kris-barnett,D,2000,20.563889,11,1,5,6,0.55,2,0,43,0,0,DY+2,L,No,0.0,0,0
QMJHL,18665/francis-trudel,D,2004,21.247222,65,8,43,51,0.784615,4,4,273,0,1,DY+3,L,No,0.0,0,0
QMJHL,186650/jean-francois-babin,F,2001,20.619444,47,3,4,7,0.15,3,3,145,0,1,DY+2,L,No,0.0,0,0
QMJHL,186651/mathieu-simard,F,2002,19.836111,71,24,22,46,0.647887,3,2,144,0,0,DY+1,R,No,0.0,0,0
QMJHL,186652/mathieu-pigeon,F,2000,19.452778,4,0,1,1,0.25,2,0,7,0,0,DY+1,L,No,0.0,0,0
QMJHL,186653/david-boilard,D,2001,20.452778,64,3,8,11,0.171875,3,3,159,0,1,DY+2,R,No,0.0,0,0
QMJHL,186654/ronnie-decontie,D,2000,18.444444,40,0,1,1,0.03,1,1,40,1,0,DY,L,No,0.0,0,0
QMJHL,18670/pierre-luc-emond,F,2003,20.930556,48,11,30,41,0.854167,4,4,240,0,1,DY+2,L,Yes,0.0,0,0
QMJHL,186821/alexandre-turcotte,F,2001,20.497222,55,11,21,32,0.5818180000000001,3,3,196,0,1,DY+2,L,No,0.0,0,0
QMJHL,186822/mathieu-bastien,F,2002,21.358333,36,13,11,24,0.666667,3,3,124,0,1,DY+3,R,No,0.0,0,0
QMJHL,186823/mathieu-lendick,F,2001,21.058332999999998,9,0,3,3,0.33,4,0,207,0,1,DY+3,R,No,0.0,0,0
QMJHL,186824/frederick-bedard,D,2003,21.330556,63,5,12,17,0.269841,4,4,163,0,1,DY+3,R,No,0.0,0,0
QMJHL,186825/yan-hallee,D,2003,19.902778,6,0,1,1,0.17,2,0,27,0,0,DY+1,R,No,0.0,0,0
QMJHL,186827/jean-philippe-paradis,F,2000,19.227778,17,0,5,5,0.29,1,0,17,1,0,DY+1,R,No,0.0,0,0
QMJHL,186859/adam-wojcik,F,2002,19.35,57,8,6,14,0.245614,2,1,65,0,0,DY+1,L,No,0.0,0,0
QMJHL,186860/steve-richards,F,2002,20.166667,54,4,7,11,0.203704,2,2,82,0,0,DY+2,L,No,0.0,0,0
QMJHL,186861/pierre-luc-chenier,F,2003,20.402778,65,16,11,27,0.41538500000000006,2,1,71,0,0,DY+2,L,No,0.0,0,0
QMJHL,186863/maxime-bohemier,F,2002,17.772222,2,0,1,1,0.5,1,0,2,1,0,DY-1,R,No,0.0,0,0
QMJHL,186873/charles-gariepy,F,2003,18.461111,7,1,3,4,0.57,1,0,7,1,0,DY,R,No,0.0,0,0
QMJHL,186876/chris-moher,D,2003,21.355556,34,3,7,10,0.294118,3,3,108,0,1,DY+3,R,No,0.0,0,0
QMJHL,186877/dean-shade,F,2003,20.672222,8,2,1,3,0.38,1,0,8,1,0,DY+2,-,No,0.0,0,0
QMJHL,186894/benoit-beauchemin,D,2003,20.680556,54,4,3,7,0.13,1,1,54,1,0,DY+2,L,No,0.0,0,0
QMJHL,187009/jared-henry,D,2014,18.283333,22,0,1,1,0.05,1,1,22,1,0,DY,L,No,0.0,0,0
QMJHL,187088/andrew-abou-assaly,F,2015,19.325,34,2,7,9,0.26,3,3,138,0,1,DY+1,L,No,0.0,0,0
QMJHL,18716/artyom-ternavsky,D,2001,18.286111,65,3,15,18,0.276923,1,1,65,1,0,DY,L,Yes,0.0,0,0
QMJHL,187364/marc-olivier-crevier-morin,D,2017,21.397222,68,6,10,16,0.235294,4,3,195,0,1,DY+3,L,No,0.0,0,0
QMJHL,187365/samuel-thibault,D,2017,21.208333,68,6,15,21,0.308824,3,3,202,0,1,DY+3,L,No,0.0,0,0
QMJHL,187367/antoine-waked,F,2017,21.327778,67,39,41,80,1.19403,4,4,224,0,1,DY+3,R,No,0.0,0,0
QMJHL,187368/guillaume-archambault,F,2016,20.505556,33,2,4,6,0.18,2,2,84,0,0,DY+2,L,No,0.0,0,0
QMJHL,187371/joel-caron,F,2016,20.372222,8,1,1,2,0.25,2,0,14,0,0,DY+2,R,No,0.0,0,0
QMJHL,187516/vincent-watt,F,2016,20.547222,64,11,17,28,0.4375,3,3,167,0,1,DY+2,L,No,0.0,0,0
QMJHL,187666/taylor-moore,D,2006,20.372222,12,0,1,1,0.08,1,0,12,1,0,DY+2,R,No,0.0,0,0
QMJHL,18789/jean-philip-chabot,F,2009,21.458333,67,33,43,76,1.134328,4,4,267,0,1,DY+3,L,No,0.0,0,0
QMJHL,18790/sebastien-bernier,D,2008,21.608333,71,11,41,52,0.732394,4,3,209,0,1,DY+3,L,No,0.0,0,0
QMJHL,18792/maxime-mallette,D,2009,20.938889,63,11,31,42,0.666667,4,4,203,0,1,DY+2,R,No,0.0,0,0
QMJHL,18793/alexandre-touchette,F,2011,21.697222,37,15,17,32,0.864865,5,5,233,0,1,DY+3,L,No,0.0,0,0
QMJHL,18794/hubert-labrie,D,2011,20.175,9,3,4,7,0.78,4,0,192,0,1,DY+2,L,No,0.0,0,0
QMJHL,18795/nicholas-vallieres-mayer,F,2009,18.886111,42,3,8,11,0.261905,2,2,79,0,0,DY,R,No,0.0,0,0
QMJHL,18796/takuma-kawai,F,2008,20.097222,47,5,8,13,0.276596,2,2,72,0,0,DY+2,L,No,0.0,0,0
QMJHL,18797/mike-stinziani,F,2010,21.344444,59,18,23,41,0.694915,5,5,269,0,1,DY+3,L,No,0.0,0,0
QMJHL,18798/julien-machabee,D,2008,20.541667,61,1,12,13,0.213115,3,2,93,0,0,DY+2,L,No,0.0,0,0
QMJHL,18799/nicolas-boyer,F,2010,20.197222,57,1,10,11,0.192982,3,3,154,0,1,DY+2,L,No,0.0,0,0
QMJHL,18800/mike-hoffman,F,2010,20.808332999999998,56,46,39,85,1.517857,3,3,180,0,1,DY+2,L,Yes,0.707547,424,1
QMJHL,18801/vincent-lavigueur,F,2009,20.586111,52,13,15,28,0.538462,3,3,145,0,1,DY+2,L,No,0.0,0,0
QMJHL,18802/jonathan-carrier,D,2008,19.861110999999998,39,3,8,11,0.282051,4,4,185,0,1,DY+1,R,No,0.0,0,0
QMJHL,18803/travis-stacey,D,2008,18.202778,66,7,2,9,0.14,1,1,66,1,0,DY,L,No,0.0,0,0
QMJHL,18804/francis-desrosiers,F,2009,20.216667,14,0,1,1,0.07,2,0,76,0,0,DY+2,L,No,0.0,0,0
QMJHL,18805/pierre-olivier-payment,F,2009,19.447222,39,2,8,10,0.25640999999999997,2,2,93,0,0,DY+1,L,No,0.0,0,0
QMJHL,18806/benjamin-rubin,F,2009,20.638889000000002,37,5,6,11,0.297297,3,2,85,0,0,DY+2,L,No,0.0,0,0
QMJHL,18807/hugo-laporte,D,2011,21.477778,61,9,27,36,0.590164,4,4,237,0,1,DY+3,R,No,0.0,0,0
QMJHL,18808/troy-barss,F,2009,19.655556,17,0,2,2,0.12,1,0,17,1,0,DY+1,L,No,0.0,0,0
QMJHL,188081/daniel-hudgin,F,2003,21.411111,72,11,14,25,0.347222,5,5,317,0,1,DY+3,R,No,0.0,0,0
QMJHL,18809/alexandre-quesnel,F,2010,20.866667,57,27,36,63,1.1052629999999999,4,4,218,0,1,DY+2,L,No,0.0,0,0
QMJHL,18810/fabien-benoit,D,2008,18.486110999999998,5,0,2,2,0.4,1,0,5,1,0,DY,L,No,0.0,0,0
QMJHL,18811/dakota-johnson,D,2008,17.872222,28,0,1,1,0.04,1,1,28,1,0,DY-1,L,No,0.0,0,0
QMJHL,18814/jeremy-sheppard,F,2008,18.375,1,0,0,0,0.0,1,0,1,1,0,DY,R,No,0.0,0,0
QMJHL,188195/chad-pietroniro,D,2016,20.186111,45,5,5,10,0.22222199999999998,3,2,92,0,0,DY+2,R,No,0.0,0,0
